AJ4FW-10|FM07BC|145050000|1200|0|PUBLIC
AJ4FW-10|FM07BC|145070000|9600|52|PUBLIC
AJ4FW-11|EM97WE|145050000|1200|0|PUBLIC
AJ4GU-10|EM83AL|145550000|9600|52|PUBLIC
AK4ZX-12|EM75KA|145050000|9600|3|PUBLIC
AK4ZX-12|EM75KA|145050000|9600|52|PUBLIC
AK4ZX-13|EM85AP|433750000|9600|3|PUBLIC
AK4ZX-13|EM85AP|433750000|1200|51|PUBLIC
AL0R-10|EN11TH|145090000|9600|52|PUBLIC
AL1Q-10|DN06UB|145070000|1200|0|PUBLIC
BH2VJW-10|PN02TA|145020000|1200|0|PUBLIC
CT1EBQ-10|IM58GR|14105000|1200|0|PUBLIC
CT1EBQ-10|IM58GR|144800000|1200|0|PUBLIC
CT1EBQ-10|IM58GR|145825000|1200|0|PUBLIC
CT1EBQ-10|IM58GR|432500000|9600|3|PUBLIC
DB0AIM|JO31MB|438150000|1200|0|PUBLIC
DB0AIM|JO31MB|438150000|9600|52|PUBLIC
DB0EDQ-10|JN59KN|438025000|9600|52|PUBLIC
DB0LC-10|JN47WO|438050000|1200|0|PUBLIC
DB0LC-10|JN47WO|438050000|1200|51|PUBLIC
DB0ZKA-10|JN58KI|144863000|1200|0|PUBLIC
DK0NFK|JN59MF|144950000|1200|51|PUBLIC
DM0PZ|JO62QM|144912500|9600|52|PUBLIC
DW1IRF-10|PK04LP|145160000|1200|0|PUBLIC
DW1IRF-10|PK04LP|145160000|2400|1|PUBLIC
DW1IRF-10|PK04LP|145160000|1200|51|PUBLIC
DW1IRF-11|PK04LP|145160000|1200|0|PUBLIC
DW1IRF-11|PK04LP|145160000|2400|1|PUBLIC
DW1OTT-10|PK04LI|145160000|1200|51|PUBLIC
EA1URO-10|IN62EI|434575000|1200|51|EMCOMM
EA6XQ|JM19LH|144800000|1200|0|PUBLIC
EA6XQ|JM19LH|433740000|9600|3|PUBLIC
EA6XQ|JM19LH|433740000|1200|51|PUBLIC
EA6XQ|JM19LH|433775000|9600|3|PUBLIC
EA8URF-10|IL38BM|144900000|1200|0|PUBLIC
EA8URF-10|IL38BM|144900000|9600|3|PUBLIC
EA8URF-10|IL38BM|144900000|9600|52|PUBLIC
F1GHX-10|JN24JT|144850000|1200|0|PUBLIC
G0SCV-10|IO94QL|144800000|1200|0|PUBLIC
HB0FL|JN47SD|144950000|9600|52|PUBLIC
HB9AK-1|JN47LI|144875000|1200|0|PUBLIC
HB9AK-1|JN47LI|144875000|2400|1|PUBLIC
HB9AK-1|JN47LI|144875000|4800|2|PUBLIC
HB9AK-1|JN47LI|144875000|9600|3|PUBLIC
HB9AK-1|JN47LI|144875000|9600|52|PUBLIC
HB9AK-14|JN46FS|438075000|1200|0|PUBLIC
HB9AK-14|JN46FS|438075000|4800|2|PUBLIC
HB9AK-14|JN46FS|438075000|9600|3|PUBLIC
HB9AK-14|JN46FS|438075000|9600|52|PUBLIC
HB9AK-4|JN36GT|144900000|1200|0|PUBLIC
HB9AK-4|JN36GT|144900000|9600|52|PUBLIC
HB9BV|JN36FL|438175000|1200|51|PUBLIC
HB9FG|JN36NT|144625000|9600|52|EMCOMM
HB9GF|JN47BD|144900000|9600|52|PUBLIC
HB9PC|JN36RI|144975000|9600|52|PUBLIC
HB9T|JN36VR|144950000|9600|52|PUBLIC
HB9ZG-10|JN47GA|439850000|9600|52|PUBLIC
HI8COE-10|FK58AL|145010000|1200|0|PUBLIC
HK4LRM-11|FJ26EF|144390000|1200|0|PUBLIC
HK6RM-11|FJ25GB|144390000|1200|0|PUBLIC
HR0COP-10|EK64IB|145090000|1200|0|PUBLIC
HR2DDL-10|EK55XN|145090000|1200|0|PUBLIC
I0OJJ-10|JN61LR|144800000|1200|0|PUBLIC
IQ2LB-10|JN45NO|144825000|1200|0|PUBLIC
IQ2PV-10|JN45NE|430750000|1200|0|PUBLIC
IQ2SW-10|JN45MP|433775000|1200|0|PUBLIC
IR0AAB-10|JN61MQ|144800000|1200|0|PUBLIC
IR2DQ-10|JN55AC|144837000|1200|0|PUBLIC
IR2DR-10|JN45SP|144925000|1200|0|PUBLIC
IR2DS-10|JN45OT|144650000|1200|0|PUBLIC
IR2UFV-10|JN45NN|144825000|1200|0|PUBLIC
IR2UFV-10|JN45NN|433725000|9600|3|PUBLIC
IR2UFW-10|JN45LI|144837000|1200|0|PUBLIC
IR2UGX-10|JN45MQ|433750000|1200|0|PUBLIC
IU0ESP-10|JN62KM|144650000|1200|0|PUBLIC
IU4DTL-10|JN81ID|144875000|1200|0|PUBLIC
IU4DTL-10|JN81ID|430387500|9600|3|PUBLIC
IZ0RIN-10|JN61IR|144850000|1200|0|PUBLIC
J73WIN-10|FK95HH|145050000|1200|0|PUBLIC
JH1YNW|PM95UN|431160000|1200|51|PUBLIC
K0JNR-10|EM48ON|145070000|1200|0|PUBLIC
K0JNR-10|EM48ON|145070000|9600|52|PUBLIC
K0KC-10|EN80KE|440500000|9600|52|PUBLIC
K0MMR-10|EN11XG|145090000|1200|0|PUBLIC
K0NTS-10|DM79GR|145050000|1200|0|PUBLIC
K0NTS-10|DM79GR|441075000|9600|3|PUBLIC
K0PHP-10|EM38UV|144970000|1200|0|PUBLIC
K0PHP-10|EM38UV|144970000|9600|52|PUBLIC
K0RX-10|EN41FQ|145010000|1200|0|PUBLIC
K0SHD-10|EN14KV|144390000|1200|0|PUBLIC
K0SI-10|EM39UA|145070000|1200|0|PUBLIC
K1BLU-10|DM03WU|145030000|1200|0|EMCOMM
K1BLU-12|DM03WU|145030000|9600|52|EMCOMM
K1DLT-10|EN83BO|145030000|1200|0|PUBLIC
K1DQ-10|FN43PL|145730000|1200|0|PUBLIC
K1EHZ-10|FN42EX|145710000|1200|0|PUBLIC
K1EHZ-10|FN42EX|145710000|1200|51|PUBLIC
K1EHZ-12|FN43FC|145710000|1200|0|PUBLIC
K1EHZ-12|FN43FC|145710000|1200|51|PUBLIC
K1KY-10|EM66SL|440925000|1200|0|PUBLIC
K1KY-10|EM66SL|440925000|1200|51|PUBLIC
K1NPT-10|FN41IL|145050000|9600|52|PUBLIC
K1NYY-10|FN54HC|144990000|1200|0|PUBLIC
K2DLL-10|FN33CD|145050000|1200|0|PUBLIC
K2GE-10|FN20TL|145050000|1200|0|PUBLIC
K2RDX-10|CM97AH|145630000|1200|0|PUBLIC
K2RDX-10|CM97AH|145630000|1200|51|PUBLIC
K2SLC|FN24JO|145070000|1200|51|PUBLIC
K2WVC-10|DN30XP|145050000|1200|0|PUBLIC
K2WVC-10|DN30XP|421500000|9600|3|PUBLIC
K2WVC-11|DN30XR|144950000|1200|0|PUBLIC
K2WVC-11|DN30XR|144950000|1200|51|PUBLIC
K2YE-10|CM87VT|144910000|1200|0|PUBLIC
K2YE-10|CM87VT|145630000|1200|0|PUBLIC
K3ARH-10|FM19VD|145090000|1200|0|PUBLIC
K3ARS-10|FM29BI|145050000|1200|0|EMCOMM
K3ARS-10|FM19XW|145090000|1200|0|EMCOMM
K3ARS-15|FM19XW|441000000|1200|0|EMCOMM
K3CAQ-10|FN54SK|145010000|1200|0|PUBLIC
K3CHB-10|FN10MF|145010000|1200|0|PUBLIC
K3CLM-10|FN10CV|145030000|1200|0|PUBLIC
K3CSF-10|EN90XI|144980000|1200|0|PUBLIC
K3FZT-10|FN20JA|145670000|1200|0|PUBLIC
K3FZT-10|FN20JA|145670000|9600|52|PUBLIC
K3IR-10|FN10SE|145030000|1200|0|PUBLIC
K4DCS-10|EL98QB|144990000|9600|52|PUBLIC
K4HYJ-10|EM74MT|145710000|1200|0|PUBLIC
K4HYJ-9|EM74MT|145670000|9600|52|PUBLIC
K4KPR-10|EL87TQ|145050000|1200|0|PUBLIC
K4KPR-11|EL87TQ|438050000|9600|52|PUBLIC
K4KSQ-10|FM18GH|145550000|1200|0|PUBLIC
K4MSU-4|EM56UO|145010000|1200|0|PUBLIC
K4MVR-10|EL89TR|145770000|1200|0|PUBLIC
K4PAR-10|EM83II|145710000|1200|0|PUBLIC
K4PAR-10|EM83II|145710000|1200|51|PUBLIC
K4PPK-10|EL87UV|145070000|1200|0|PUBLIC
K4PPK-10|EL87UV|145070000|9600|52|PUBLIC
K4QJZ-10|FM08WV|145570000|1200|0|PUBLIC
K4REF|EM86BB|145050000|1200|51|PUBLIC
K4REF-10|EM86BB|145050000|1200|0|PUBLIC
K4SPB-10|EM12HR|144990000|1200|0|PUBLIC
K4SRC-10|EM60LO|145090000|1200|0|PUBLIC
K4UNK|EM42TE|147380000|1200|0|PUBLIC
K4UNK|EM42TE|147380000|9600|52|PUBLIC
K4WOC-10|EM74MN|145710000|1200|0|PUBLIC
K4WOF-10|EL97TS|144910000|1200|0|PUBLIC
K4WOF-10|EL97TS|144990000|9600|52|PUBLIC
K4ZSW-10|EL89TQ|145070000|1200|0|PUBLIC
K5BRZ-10|EL29GD|145050000|1200|0|PUBLIC
K5BWD-10|EM01MQ|145090000|1200|0|PUBLIC
K5COW-10|EM12HS|145030000|1200|0|PUBLIC
K5COW-10|EM12HS|145030000|9600|52|PUBLIC
K5CRA-10|EM11AC|145030000|1200|0|PUBLIC
K5CRA-10|EM11AC|145030000|9600|52|PUBLIC
K5EOC-10|EL09SI|145090000|1200|0|PUBLIC
K5EOC-10|EL09SI|145090000|1200|51|PUBLIC
K5KTF-10|EM10BM|145730000|1200|0|PUBLIC
K5LJJ-10|DM65PG|145010000|1200|0|PUBLIC
K5LVL-10|EM51HI|441150000|1200|0|PUBLIC
K5RAV-11|EL16CE|145770000|1200|0|PUBLIC
K5RAV-11|EL16CE|145770000|9600|52|PUBLIC
K5SOC-10|EM10DH|145070000|1200|0|PUBLIC
K5SOC-10|EM10DH|145070000|1200|51|PUBLIC
K5VCT-10|EL18LT|145010000|1200|0|EMCOMM
K5VP-11|CN85MI|144940000|1200|0|PUBLIC
K5VP-11|CN85MI|144940000|9600|52|PUBLIC
K5YX-10|EM13ND|144990000|1200|51|PUBLIC
K5YX-10|EM13ND|146990000|1200|0|PUBLIC
K6AQ-10|DM12KW|431020000|9600|52|PUBLIC
K6BIB-10|CM99VI|145090000|1200|0|PUBLIC
K6BJ|CM96AX|145710000|9600|52|PUBLIC
K6BJ-10|CM87XA|145010000|1200|0|PUBLIC
K6BJ-11|CM96AX|145710000|9600|3|PUBLIC
K6CCR-10|DM04TA|145050000|1200|0|PUBLIC
K6CCR-10|DM04TA|431125000|9600|3|PUBLIC
K6ETA-10|CN81TH|145050000|1200|0|PUBLIC
K6IRF-10|DM14DC|145050000|1200|0|PUBLIC
K6IRF-10|DM14DC|145050000|1200|51|PUBLIC
K6IXA-10|CM97QI|144910000|1200|0|PUBLIC
K6IXA-10|CM97QI|144910000|1200|51|PUBLIC
K6IXA-12|CM97XM|145050000|1200|0|PUBLIC
K6IXA-12|CM97XM|145050000|1200|51|PUBLIC
K6KUF-10|DM64NB|145070000|9600|52|PUBLIC
K6OLI-12|DM04WD|145030000|2400|1|EMCOMM
K6OLI-12|DM04WD|145030000|9600|52|EMCOMM
K6PVR-10|DM04IH|223580000|1200|0|PUBLIC
K6QS|EM55OD|440975000|1200|51|PUBLIC
K6QS-10|EM55OD|440975000|1200|0|PUBLIC
K6SDR-10|CM87RX|144910000|1200|0|PUBLIC
K6SDR-10|CM87RX|145630000|9600|52|PUBLIC
K6SOL-10|CM88XF|145730000|1200|0|PUBLIC
K6YZF-11|DM04VD|145030000|1200|0|EMCOMM
K6YZF-11|DM04VD|145030000|9600|52|EMCOMM
K7ARC-10|DM33XM|441300000|1200|0|PUBLIC
K7ARC-10|DM33XM|441300000|9600|52|PUBLIC
K7BC-10|FM16JS|145730000|1200|0|EMCOMM
K7BFL-10|DN17IQ|145050000|1200|0|PUBLIC
K7CCN-10|DM26JF|144910000|1200|0|PUBLIC
K7CCN-10|DM26JF|144910000|9600|52|PUBLIC
K7CST-10|CN87VJ|144950000|1200|0|EMCOMM
K7CVO-10|CN84IN|144970000|1200|0|PUBLIC
K7DAV-10|DN40BX|145070000|1200|0|PUBLIC
K7DAV-10|DN40BX|145070000|1200|51|PUBLIC
K7ENN-10|CN85RM|145030000|1200|0|PUBLIC
K7ENN-11|CN85RM|144970000|9600|52|PUBLIC
K7ET-10|DM09MM|145090000|1200|0|PUBLIC
K7ET-3|DM09MM|145090000|1200|0|PUBLIC
K7GJT-10|CN85RP|144940000|1200|0|EMCOMM
K7GJT-11|CN85RP|223700000|1200|0|EMCOMM
K7GJT-12|CN85RP|441525000|9600|3|EMCOMM
K7HB-10|EM85XJ|145010000|1200|0|PUBLIC
K7HB-9|EM95BI|145090000|1200|0|PUBLIC
K7HTZ-10|CN87OD|145020000|9600|52|PUBLIC
K7HTZ-10|CN87OD|145630000|1200|0|PUBLIC
K7HWY-11|CN93GP|145030000|1200|0|PUBLIC
K7HWY-12|CN93DH|145030000|1200|0|PUBLIC
K7IEU-10|CN86DQ|145630000|1200|0|EMCOMM
K7IF-3|CN87OA|145020000|9600|52|PUBLIC
K7KCA-10|CN88NM|440125000|1200|0|PUBLIC
K7LAD-10|CN98VL|145070000|1200|0|PUBLIC
K7LHS-8|CN85QR|144960000|1200|0|EMCOMM
K7LIN-10|CN84KP|144950000|1200|0|PUBLIC
K7MAR-10|CN84MX|145070000|1200|0|EMCOMM
K7MCE-10|CN85QM|145070000|1200|0|PUBLIC
K7NHV-10|CN87SK|145045000|9600|52|PUBLIC
K7NWS-10|CN87VM|430900000|9600|52|PUBLIC
K7NWS-11|CN87UM|145030000|1200|0|PUBLIC
K7OZK-10|CN87VG|440900000|1200|51|EMCOMM
K7QHQ-10|CN87XS|144910000|1200|0|PUBLIC
K7QOG-10|CN87UU|223560000|1200|0|PUBLIC
K7RHT-10|CN97RD|145030000|1200|0|PUBLIC
K7RHT-10|CN97RD|145030000|1200|51|PUBLIC
K7RVM-10|CN82NH|145070000|1200|0|PUBLIC
K7SFV-10|CN88VQ|144930000|1200|0|PUBLIC
K7TCM-10|CN87OA|145080000|9600|52|PUBLIC
K7TRP-10|CN85MM|145050000|1200|51|PUBLIC
K7TY-10|CN85AR|144950000|1200|0|PUBLIC
K7TY-11|CN85AR|144950000|9600|52|PUBLIC
K7YCA-10|DM34SN|145050000|1200|0|PUBLIC
K7YCA-10|DM34SN|145050000|1200|51|PUBLIC
K7YCA-11|DM34RN|145010000|1200|0|PUBLIC
K7YCA-11|DM34RN|145010000|9600|52|PUBLIC
K7YCA-12|DM34UO|145050000|1200|0|PUBLIC
K7YCA-12|DM34UO|145050000|9600|52|PUBLIC
K7YCA-14|DM34WQ|145010000|1200|0|PUBLIC
K7YCA-14|DM34WQ|145010000|9600|52|PUBLIC
K7YCA-9|DM35VE|145030000|1200|0|PUBLIC
K7YCA-9|DM35VE|145030000|9600|52|PUBLIC
K7YFJ-10|CN85RS|144940000|1200|0|EMCOMM
K7YFJ-11|CN85RS|223700000|1200|0|EMCOMM
K7YFJ-12|CN85RS|441525000|9600|3|EMCOMM
K8ARC-7|EN82DF|144930000|1200|0|PUBLIC
K8DAA-10|EN62WS|145070000|1200|0|PUBLIC
K8EUP-14|EN75NX|145070000|1200|0|PUBLIC
K8OEC-14|EN62WW|145070000|1200|0|PUBLIC
K8OEC-14|EN62WW|441050000|9600|3|PUBLIC
K8WNJ-10|EN63VF|145030000|1200|0|PUBLIC
K8WNJ-10|EN63VF|441050000|9600|3|PUBLIC
K9APD-10|EM74QB|145050000|9600|52|PUBLIC
K9APD-10|EM74QB|145750000|9600|3|PUBLIC
K9BBS|EM68SR|223600000|9600|3|PUBLIC
K9BBS|EM68SR|432250000|9600|3|PUBLIC
K9CMS-10|EM97XH|145070000|1200|0|PUBLIC
K9CMS-10|EM97XH|145070000|9600|52|PUBLIC
K9DNO-10|EM58JP|145610000|1200|0|PUBLIC
K9DUR-10|EM69GN|145050000|1200|0|PUBLIC
K9ESV-10|EN52SI|145610000|1200|0|PUBLIC
K9EW-10|EN61AT|145610000|1200|0|PUBLIC
K9EW-10|EN61AT|145610000|1200|51|PUBLIC
K9HMX-10|EN70GE|145050000|1200|0|PUBLIC
K9IQP-10|EN62AH|145610000|1200|0|PUBLIC
K9KDJ-10|EM67GX|145090000|1200|0|PUBLIC
K9KDJ-10|EM67GX|145090000|1200|51|PUBLIC
K9KQA-10|EN41VM|145610000|1200|0|PUBLIC
K9MCE-10|EM59BH|145610000|1200|0|PUBLIC
K9MLT-10|EN50UB|145610000|1200|0|PUBLIC
K9ONR|CM87WV|145630000|9600|52|PUBLIC
K9ONR-10|CM87WV|145630000|1200|0|PUBLIC
K9WRA-10|EN50JS|145610000|1200|0|PUBLIC
K9XV-10|EL86XW|434000000|9600|52|PUBLIC
K9YXF-10|EL09JX|145050000|1200|0|PUBLIC
K9YXF-10|EL09JX|145050000|9600|52|PUBLIC
KA2FNK-10|EM29PA|145070000|1200|0|PUBLIC
KA2JAI-10|FM19QC|145010000|1200|0|PUBLIC
KA3LJR-10|FM05GE|147300000|1200|0|PUBLIC
KA4KKF-10|EM83DU|145710000|1200|0|PUBLIC
KA4LFP-10|EM85RL|145010000|1200|0|PUBLIC
KA5D-8|EM10DG|145730000|1200|0|PUBLIC
KA5D-8|EM10DG|432950000|9600|3|PUBLIC
KA7CTT-10|CN85RO|144920000|1200|0|PUBLIC
KA7HRC-10|CN95FQ|145750000|1200|0|PUBLIC
KA7HRC-10|CN95FQ|440750000|1200|0|PUBLIC
KA9KJE-10|EN52UR|145030000|1200|0|EMCOMM
KA9ZDO-10|EN63SS|145070000|1200|0|PUBLIC
KB0NHW-10|DN18TP|145090000|1200|0|PUBLIC
KB0PQP|EM27PK|147570000|9600|52|PUBLIC
KB0SRJ-10|DM78OU|144930000|1200|0|PUBLIC
KB0SRJ-10|DM78OU|441050000|9600|52|PUBLIC
KB1AEV-10|FN31ST|145530000|1200|0|PUBLIC
KB1EJH-10|FM28HQ|441000000|1200|0|PUBLIC
KB2FAF-10|FN12VO|145730000|1200|0|PUBLIC
KB2HEX-10|FM19WP|145050000|1200|0|PUBLIC
KB2HEX-10|FM19WP|145050000|1200|51|PUBLIC
KB2PCN-10|DM79HQ|145030000|9600|52|PUBLIC
KB2SKP-10|FM18SF|145650000|1200|0|PUBLIC
KB2SKP-12|FM18RI|145070000|1200|0|PUBLIC
KB2SKP-13|FM18SF|145070000|1200|0|PUBLIC
KB3CME-10|DN17OW|145070000|1200|0|PUBLIC
KB3CME-10|DN17OW|145070000|1200|51|PUBLIC
KB3PCY-10|FM29EV|145670000|9600|52|PUBLIC
KB4HAH-10|EM60JL|145090000|1200|0|PUBLIC
KB5A-10|EM13NA|147580000|1200|0|PUBLIC
KB5HCD-10|EL29FU|145090000|1200|0|PUBLIC
KB5HCD-10|EL29FU|145090000|9600|52|PUBLIC
KB5HCD-11|EL29FU|446150000|9600|52|PUBLIC
KB5HPT-10|DM61SV|145070000|1200|0|EMCOMM
KB5HPT-10|DM61SV|439010000|9600|3|EMCOMM
KB5HPT-10|DM61SV|439010000|9600|52|EMCOMM
KB5HPT-12|DM61SV|145170000|1200|51|PUBLIC
KB5IOC-10|EM23XL|145010000|1200|0|PUBLIC
KB5LNC-10|FM18FJ|145550000|1200|0|EMCOMM
KB5LZK|EM34UT|145770000|9600|52|PUBLIC
KB5LZK-10|EM34UT|145590000|1200|0|PUBLIC
KB5LZK-10|EM34UT|147495000|1200|0|PUBLIC
KB5VE-10|EM51HG|145030000|1200|0|PUBLIC
KB5W-10|DM91BX|145030000|1200|0|PUBLIC
KB6HOH-10|CM88RC|144910000|1200|0|PUBLIC
KB6HOH-11|CM87RV|144910000|1200|0|PUBLIC
KB6HOH-11|CM87RV|441500000|9600|52|PUBLIC
KB6HOH-12|CM88RC|441500000|9600|52|PUBLIC
KB6KY-10|CN80SO|145050000|1200|0|PUBLIC
KB6YNO-10|CM88QG|144910000|1200|0|PUBLIC
KB7ITU-10|DN43BV|145010000|1200|0|PUBLIC
KB7ITU-10|DN43BV|438500000|9600|52|PUBLIC
KB7TEC-10|CN88SS|144990000|1200|0|PUBLIC
KB7ZDD-10|CN88ED|145650000|1200|51|PUBLIC
KB8OAK-10|EN72OF|145|1200|0|PUBLIC
KB8PGW-10|EN73UO|145050000|1200|0|PUBLIC
KB8UVN-10|EN80QE|145010000|1200|0|PUBLIC
KB8UVN-10|EN80QE|440150000|1200|0|PUBLIC
KB9APW-10|EN51DU|145610000|1200|0|PUBLIC
KB9BYP-10|EN54TI|146610000|1200|0|PUBLIC
KB9EZZ-10|EN51OI|145610000|1200|0|PUBLIC
KB9GDY-10|EN53LN|145610000|1200|0|PUBLIC
KB9GDY-10|EN53LN|145610000|1200|51|PUBLIC
KB9MMC-10|EN53XB|145610000|1200|0|EMCOMM
KB9WWM-10|EN71LC|145530000|1200|0|PUBLIC
KB9YFW-10|EN51LH|146610000|1200|0|PUBLIC
KC0HT-2|EN20NI|145090000|1200|0|PUBLIC
KC0NPA-10|EN34KV|145670000|1200|0|PUBLIC
KC0QMU-10|EM48SR|145070000|1200|0|PUBLIC
KC0QMU-10|EM48SR|145070000|9600|52|PUBLIC
KC0TA-10|EM00VR|145030000|1200|0|PUBLIC
KC0TA-10|EM00VR|145030000|9600|52|PUBLIC
KC1ETT-10|FN43QH|145730000|1200|0|PUBLIC
KC1JMH-10|FN43TQ|144930000|1200|0|PUBLIC
KC1MC-10|DN04MJ|145050000|1200|0|PUBLIC
KC1MC-10|DN04MJ|145050000|1200|51|PUBLIC
KC2LAS-10|FN02QW|145010000|1200|0|PUBLIC
KC2OUR-10|FN21TJ|145070000|1200|0|PUBLIC
KC2OUR-10|FN21TJ|441075000|9600|3|PUBLIC
KC2OUR-12|FN21WJ|145070000|1200|0|PUBLIC
KC2QVT-10|FM29PX|145010000|9600|52|PUBLIC
KC2TXB-10|FM29KL|145070000|1200|0|PUBLIC
KC2YYF-10|FN21RK|145070000|9600|52|PUBLIC
KC2YYF-11|FN21RK|145070000|1200|0|PUBLIC
KC3DSO-10|FM28GV|145050000|1200|0|PUBLIC
KC3DSO-10|FM28GV|145225000|9600|52|PUBLIC
KC3MDK-10|FM19SI|145090000|1200|0|PUBLIC
KC3SMW-10|FN20KF|145610000|1200|0|PUBLIC
KC4BQK-10|EM67FT|145010000|1200|0|PUBLIC
